"Full_name","SP","FG","Habitat","drainage","Sex","Fish_w_g","Length","T_Length","SampleWeight","d15N","d15N_sd","d13C","d13C_sd","EN","EC","Date_Collected","Date.Processed","d13Cb","CNratio","d15Nb","d15N.Gr","d15N.Sh","d13C.Gr","d13C.Sh"
"Naranjo-KG-16","G","Guppy","KG.nat","Aripo","J",0.036,11.51,NA,0.692,8.282206764,0.113189511,-29.45468459,0.094978363,12.00547143,44.49232857,"5/1/2017","5/2/2017",-28.45968818,3.706004286,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-18","G","Guppy","KG.nat","Aripo","F",0.016,9.31,NA,0.882,8.207315662,0.11936043,-30.02487948,0.135791825,10.67784286,41.46897143,"5/1/2017","5/2/2017",-28.45968818,3.883646911,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-2","G","Guppy","KG.nat","Aripo","F",0.036,11.25,NA,0.767,8.801954461,0.072273015,-31.11374522,0.069769955,12.08326429,40.87065714,"5/1/2017","5/2/2017",-28.45968818,3.38241854,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-20","G","Guppy","KG.nat","Aripo","F",0.033,11.29,NA,0.461,8.766471433,0.113189511,-30.75689195,0.094978363,11.52707143,44.94222857,"5/1/2017","5/2/2017",-28.45968818,3.898841857,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-22","G","Guppy","KG.nat","Aripo","F",0.023,10.01,NA,0.282,8.352047768,0.113189511,-29.23244985,0.094978363,12.37287143,46.51162857,"5/1/2017","5/2/2017",-28.45968818,3.759162038,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-23","G","Guppy","KG.nat","Aripo","M",0.136,17.87,NA,0.795,9.103829293,0.11936043,-30.69020256,0.135791825,12.59764286,46.35687143,"5/1/2017","5/2/2017",-28.45968818,3.679805179,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-24","G","Guppy","KG.nat","Aripo","F",0.445,26.37,NA,0.517,8.454332731,0.11936043,-29.86462233,0.135791825,11.05854286,46.38437143,"5/1/2017","5/2/2017",-28.45968818,4.194437914,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-25","G","Guppy","KG.nat","Aripo","F",0.647,29.02,NA,0.68,8.940066788,0.170974867,-29.19228962,0.098426474,10.87482,46.14298,"5/1/2017","5/2/2017",-28.45968818,4.243102874,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-26","G","Guppy","KG.nat","Aripo","F",0.502,26.51,NA,0.849,8.358549938,0.113189511,-30.05999013,0.094978363,10.51617143,46.90712857,"5/1/2017","5/2/2017",-28.45968818,4.460475839,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-27","G","Guppy","KG.nat","Aripo","F",0.694,29.6,NA,0.545,8.328106726,0.11936043,-29.14158356,0.135791825,10.32684286,42.16207143,"5/1/2017","5/2/2017",-28.45968818,4.082764889,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-28","G","Guppy","KG.nat","Aripo","F",0.605,26.69,NA,0.83,8.782521381,0.11936043,-29.50310695,0.135791825,11.12904286,43.67557143,"5/1/2017","5/2/2017",-28.45968818,3.924467898,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-29","G","Guppy","KG.nat","Aripo","F",0.514,26.26,NA,0.688,8.337172271,0.11936043,-32.05963627,0.135791825,10.28504286,39.55067143,"5/1/2017","5/2/2017",-28.45968818,3.845455189,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-3","G","Guppy","KG.nat","Aripo","M",0.125,18.71,NA,0.724,8.447229536,0.159065143,-30.1711839,0.08716597,11.10588571,41.22727143,"5/1/2017","5/2/2017",-28.45968818,3.712200223,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-30","G","Guppy","KG.nat","Aripo","F",0.514,26.69,NA,0.689,8.739877789,0.113189511,-31.79030375,0.094978363,11.49647143,47.22432857,"5/1/2017","5/2/2017",-28.45968818,4.107723736,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-31","G","Guppy","KG.nat","Aripo","F",0.561,27.15,NA,0.842,8.599864301,0.11936043,-28.34091196,0.135791825,10.04004286,38.15037143,"5/1/2017","5/2/2017",-28.45968818,3.799821572,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-32","G","Guppy","KG.nat","Aripo","F",0.439,25.85,NA,0.707,8.248110457,0.11936043,-29.23803322,0.135791825,11.07754286,46.39917143,"5/1/2017","5/2/2017",-28.45968818,4.188579726,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-4","G","Guppy","KG.nat","Aripo","F",0.038,11.9,NA,0.767,8.742484455,0.113189511,-31.9400701,0.094978363,12.08677143,44.25602857,"5/1/2017","5/2/2017",-28.45968818,3.66152606,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-5","G","Guppy","KG.nat","Aripo","J",0.045,12.16,NA,0.676,7.935373114,0.11936043,-29.3335299,0.135791825,11.73284286,45.82257143,"5/1/2017","5/2/2017",-28.45968818,3.90549605,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-6","G","Guppy","KG.nat","Aripo","J",0.053,12.81,NA,0.949,8.535807911,0.113189511,-30.40961105,0.094978363,11.23697143,47.16492857,"5/1/2017","5/2/2017",-28.45968818,4.197298967,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-7","G","Guppy","KG.nat","Aripo","F",0.03,10.93,NA,0.454,9.113174555,0.113189511,-31.26699914,0.094978363,12.24607143,43.85122857,"5/1/2017","5/2/2017",-28.45968818,3.580840503,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-8","G","Guppy","KG.nat","Aripo","M",0.138,17.93,NA,0.596,8.082670469,0.113189511,-29.46101555,0.094978363,10.82647143,44.34042857,"5/1/2017","5/2/2017",-28.45968818,4.09555679,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-9","G","Guppy","KG.nat","Aripo","M",0.129,17.26,NA,0.732,8.48841252,0.11936043,-30.16034415,0.135791825,10.22144286,42.28347143,"5/1/2017","5/2/2017",-28.45968818,4.136741947,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-A","K","Killifish","KG.nat","Aripo","J",0.114,18.45,22.97,0.979,7.693360898,0.113189511,-28.12227004,0.094978363,11.75247143,42.11082857,"5/1/2017","5/2/2017",-28.45968818,3.583146645,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-AA","K","Killifish","KG.nat","Aripo","M",4.197,60.45,73,0.595,8.970916681,0.209509668,-25.68358537,0.159752949,12.20558462,39.11940769,"5/1/2017","5/2/2017",-28.45968818,3.205041702,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-B","K","Killifish","KG.nat","Aripo","J",0.064,15.94,19.53,0.954,7.919890117,0.113189511,-27.76495496,0.094978363,12.14407143,43.31962857,"5/1/2017","5/2/2017",-28.45968818,3.567142109,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-BB","K","Killifish","KG.nat","Aripo","F",6.953,74.84,86.53,0.513,9.462537221,0.221125955,-24.22531013,0.119900237,12.00873333,36.34046667,"5/1/2017","5/2/2017",-28.45968818,3.026169843,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-C","K","Killifish","KG.nat","Aripo","M",0.146,20.69,25.43,0.766,7.552728024,0.11936043,-28.40824322,0.135791825,11.83894286,42.63857143,"5/1/2017","5/2/2017",-28.45968818,3.601552262,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-CC","K","Killifish","KG.nat","Aripo","F",5.471,67.9,82.16,0.318,8.843385037,0.070042794,-24.1716046,0.138004054,9.7553875,29.598575,"5/1/2017","5/2/2017",-28.45968818,3.034074761,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-D","K","Killifish","KG.nat","Aripo","J",0.206,22.38,28.86,0.755,7.562764582,0.072273015,-27.61282614,0.069769955,12.12676429,38.63035714,"5/1/2017","5/2/2017",-28.45968818,3.185545314,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-DD","K","Killifish","KG.nat","Aripo","M",6.479,71.74,84.03,0.383,9.489681811,0.070042794,-23.84261077,0.138004054,12.3308875,38.365375,"5/1/2017","5/2/2017",-28.45968818,3.11132309,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-E","K","Killifish","KG.nat","Aripo","F",0.228,23.94,30.29,0.619,6.737989455,0.159065143,-26.06261289,0.08716597,12.20898571,42.99607143,"5/1/2017","5/2/2017",-28.45968818,3.521674317,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-F","K","Killifish","KG.nat","Aripo","J",0.169,21.16,26.37,0.682,6.934120707,0.11936043,-26.89935935,0.135791825,11.80644286,41.18107143,"5/1/2017","5/2/2017",-28.45968818,3.488016833,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-G","K","Killifish","KG.nat","Aripo","J",0.134,20.14,24.88,0.771,6.826857843,0.072273015,-27.35408112,0.069769955,11.73616429,38.20255714,"5/1/2017","5/2/2017",-28.45968818,3.255114381,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-H","K","Killifish","KG.nat","Aripo","J",0.075,16.18,19.58,0.594,7.220778407,0.11936043,-27.3239657,0.135791825,27.23864286,95.78937143,"5/1/2017","5/2/2017",-28.45968818,3.516671955,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-I","K","Killifish","KG.nat","Aripo","J",0.124,19.77,24.51,0.699,8.376578542,0.113189511,-28.01513612,0.094978363,11.58957143,41.00802857,"5/1/2017","5/2/2017",-28.45968818,3.538355911,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-J","K","Killifish","KG.nat","Aripo","M",0.676,34.37,43.05,0.585,6.200233481,0.072273015,-24.14685528,0.069769955,11.20626429,37.14165714,"5/1/2017","5/2/2017",-28.45968818,3.314365626,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-K","K","Killifish","KG.nat","Aripo","M",0.943,37.5,46.11,0.827,8.721327977,0.159065143,-26.47099677,0.08716597,11.46498571,39.94417143,"5/1/2017","5/2/2017",-28.45968818,3.48401406,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-L","K","Killifish","KG.nat","Aripo","M",0.688,34.54,42.63,0.88,7.718732621,0.11936043,-26.71539115,0.135791825,12.11634286,41.71677143,"5/1/2017","5/2/2017",-28.45968818,3.443016752,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-M","K","Killifish","KG.nat","Aripo","M",0.911,37.81,47.02,0.908,8.826641469,0.113189511,-27.29747491,0.094978363,4.840081429,15.78552857,"5/1/2017","5/2/2017",-28.45968818,3.261417975,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-N","K","Killifish","KG.nat","Aripo","F",0.727,35.24,42.9,0.516,8.450593268,0.11936043,-28.0659742,0.135791825,11.14924286,38.24877143,"5/1/2017","5/2/2017",-28.45968818,3.430616044,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-O","K","Killifish","KG.nat","Aripo","M",0.991,38.11,47.42,0.755,5.26378945,0.11936043,-27.10189164,0.135791825,12.01534286,42.95697143,"5/1/2017","5/2/2017",-28.45968818,3.575176501,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-P","K","Killifish","KG.nat","Aripo","F",1.16,41.1,49.88,0.671,8.386624917,0.11936043,-26.03325657,0.135791825,11.97374286,40.64147143,"5/1/2017","5/2/2017",-28.45968818,3.394216154,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-Q","K","Killifish","KG.nat","Aripo","F",1.088,39.71,48.9,0.67,8.354835922,0.072273015,-25.79683635,0.069769955,11.78736429,35.80695714,"5/1/2017","5/2/2017",-28.45968818,3.037740777,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-R","K","Killifish","KG.nat","Aripo","M",0.658,34.16,42.19,0.518,6.979675971,0.159065143,-25.57113621,0.08716597,12.65118571,43.55207143,"5/1/2017","5/2/2017",-28.45968818,3.44252882,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-S","K","Killifish","KG.nat","Aripo","M",1.238,40.96,50.99,0.752,8.426181559,0.159065143,-25.95053168,0.08716597,12.03128571,41.22407143,"5/1/2017","5/2/2017",-28.45968818,3.426406155,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-T","K","Killifish","KG.nat","Aripo","F",1.565,44.79,54.89,0.627,7.916198647,0.11936043,-25.62825153,0.135791825,12.73594286,43.18757143,"5/1/2017","5/2/2017",-28.45968818,3.390999152,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-U","K","Killifish","KG.nat","Aripo","F",1.671,45.67,55.29,0.748,8.52857242,0.183547987,-27.46954461,0.080768958,11.6593375,42.551425,"5/1/2017","5/2/2017",-28.45968818,3.649557704,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-V","K","Killifish","KG.nat","Aripo","M",2.274,49.28,59.47,0.693,8.962583833,0.072273015,-25.65457421,0.069769955,11.85696429,35.02275714,"5/1/2017","5/2/2017",-28.45968818,2.953770991,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-W","K","Killifish","KG.nat","Aripo","F",2.402,50.74,60.96,0.74,9.326984737,0.183547987,-26.53780819,0.080768958,25.1613375,87.800125,"5/1/2017","5/2/2017",-28.45968818,3.489485605,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-X","K","Killifish","KG.nat","Aripo","F",1.821,47.88,55.15,0.86,8.58705777,0.072273015,-24.65454329,0.069769955,10.75246429,32.19415714,"5/1/2017","5/2/2017",-28.45968818,2.994118956,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-Y","K","Killifish","KG.nat","Aripo","M",2.739,52.95,64.92,0.656,9.048710479,0.11936043,-24.72765847,0.135791825,12.84694286,44.17437143,"5/1/2017","5/2/2017",-28.45968818,3.438512331,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KG-Z","K","Killifish","KG.nat","Aripo","F",4.585,63.54,78.27,0.363,7.85876056,0.221125955,-26.08853364,0.119900237,12.17913333,36.17296667,"5/1/2017","5/2/2017",-28.45968818,2.970077236,4.304134556,5.137577065,3.470692046,-28.25900694,-28.66036942
"Naranjo-KO-A","K","Killifish","KO","Aripo","F",4.494,63.78,75.55,0.761,9.233430392,0.159065143,-25.90313033,0.08716597,12.19808571,41.15557143,"4/30/2017","5/1/2017",-28.459348305,3.373936894,4.575815252,5.137577065,4.014053439,-28.25900694,-28.65968967
"Naranjo-KO-AA","K","Killifish","KO","Aripo","J",0.137,19.97,24.83,0.442,8.828277264,0.209509668,-30.6299331,0.159752949,11.27368462,38.52500769,"4/30/2017","5/1/2017",-28.459348305,3.417250793,4.575815252,5.137577065,4.014053439,-28.25900694,-28.65968967
"Naranjo-KO-B","K","Killifish","KO","Aripo","F",2.394,51.1,60.55,0.398,8.662273946,0.178537094,-26.07312896,0.146533389,11.46011,36.65467,"4/30/2017","5/1/2017",-28.459348305,3.198457083,4.575815252,5.137577065,4.014053439,-28.25900694,-28.65968967
"Naranjo-KO-BB","K","Killifish","KO","Aripo","J",0.211,23.73,29,0.268,8.114983514,0.209509668,-28.85256875,0.159752949,11.17048462,37.01700769,"4/30/2017","5/1/2017",-28.459348305,3.313822897,4.575815252,5.137577065,4.014053439,-28.25900694,-28.65968967
"Naranjo-KO-C","K","Killifish","KO","Aripo","M",7.806,74.59,89.06,0.806,9.818522538,0.183547987,-26.21549683,0.080768958,14.3385375,47.776825,"4/30/2017","5/1/2017",-28.459348305,3.332057053,4.575815252,5.137577065,4.014053439,-28.25900694,-28.65968967
"Naranjo-KO-CC","K","Killifish","KO","Aripo","J",0.167,21.89,26.13,0.321,8.0342506,0.209509668,-28.40029344,0.159752949,12.10498462,39.81220769,"4/30/2017","5/1/2017",-28.459348305,3.288910226,4.575815252,5.137577065,4.014053439,-28.25900694,-28.65968967
"Naranjo-KO-D","K","Killifish","KO","Aripo","F",5.756,66.65,77.95,0.447,9.263578968,0.36813125,-26.14083866,0.128553567,11.6336,38.11705455,"4/30/2017","5/1/2017",-28.459348305,3.276462535,4.575815252,5.137577065,4.014053439,-28.25900694,-28.65968967
"Naranjo-KO-DD","K","Killifish","KO","Aripo","J",0.111,18.61,23.17,0.346,8.082145663,0.221125955,-30.4354162,0.119900237,11.69953333,37.61376667,"4/30/2017","5/1/2017",-28.459348305,3.214980085,4.575815252,5.137577065,4.014053439,-28.25900694,-28.65968967
"Naranjo-KO-E","K","Killifish","KO","Aripo","M",4.157,57.55,70.26,0.889,9.878621865,0.183547987,-26.30160392,0.080768958,13.8267375,48.955425,"4/30/2017","5/1/2017",-28.459348305,3.540634586,4.575815252,5.137577065,4.014053439,-28.25900694,-28.65968967
"Naranjo-KO-EE","K","Killifish","KO","Aripo","J",0.128,19.42,24.43,0.324,8.670588049,0.209509668,-31.22430832,0.159752949,11.68108462,38.39600769,"4/30/2017","5/1/2017",-28.459348305,3.28702419,4.575815252,5.137577065,4.014053439,-28.25900694,-28.65968967
"Naranjo-KO-F","K","Killifish","KO","Aripo","M",6.549,69.54,83.22,0.898,9.614281194,0.14433061,-25.90130289,0.046300781,12.43608571,41.77968571,"4/30/2017","5/1/2017",-28.459348305,3.35955273,4.575815252,5.137577065,4.014053439,-28.25900694,-28.65968967
"Naranjo-KO-FF","K","Killifish","KO","Aripo","J",0.087,16.89,21.34,0.465,8.031200402,0.209509668,-29.30298033,0.159752949,11.25818462,37.93590769,"4/30/2017","5/1/2017",-28.459348305,3.369629207,4.575815252,5.137577065,4.014053439,-28.25900694,-28.65968967
"Naranjo-KO-G","K","Killifish","KO","Aripo","F",3.374,57.8,69.79,0.82,9.721245951,0.159065143,-26.89949922,0.08716597,13.43838571,45.98307143,"4/30/2017","5/1/2017",-28.459348305,3.421770472,4.575815252,5.137577065,4.014053439,-28.25900694,-28.65968967
"Naranjo-KO-H","K","Killifish","KO","Aripo","M",3.374,56.74,68.58,0.836,9.18806593,0.183547987,-26.30003582,0.080768958,12.1061375,39.885525,"4/30/2017","5/1/2017",-28.459348305,3.294653229,4.575815252,5.137577065,4.014053439,-28.25900694,-28.65968967
"Naranjo-KO-I","K","Killifish","KO","Aripo","F",2.415,54.06,62.94,0.478,8.684507567,0.178537094,-26.42428493,0.146533389,11.66611,38.49897,"4/30/2017","5/1/2017",-28.459348305,3.300069175,4.575815252,5.137577065,4.014053439,-28.25900694,-28.65968967
"Naranjo-KO-J","K","Killifish","KO","Aripo","F",1.772,48.99,57.34,0.457,9.223536519,0.178537094,-27.98203423,0.146533389,10.15691,36.91497,"4/30/2017","5/1/2017",-28.459348305,3.634468554,4.575815252,5.137577065,4.014053439,-28.25900694,-28.65968967
"Naranjo-KO-K","K","Killifish","KO","Aripo","M",1.936,50.69,61.33,0.286,9.167029166,0.070042794,-26.068527,0.138004054,10.4356875,31.343375,"4/30/2017","5/1/2017",-28.459348305,3.003479646,4.575815252,5.137577065,4.014053439,-28.25900694,-28.65968967
"Naranjo-KO-L","K","Killifish","KO","Aripo","F",3.001,57.73,67.45,0.457,9.396213194,0.070042794,-26.80123239,0.138004054,10.9301875,34.790475,"4/30/2017","5/1/2017",-28.459348305,3.182971472,4.575815252,5.137577065,4.014053439,-28.25900694,-28.65968967
"Naranjo-KO-M","K","Killifish","KO","Aripo","F",2.181,51.64,62.07,0.321,9.393936922,0.178537094,-26.56520667,0.146533389,11.58941,34.99237,"4/30/2017","5/1/2017",-28.459348305,3.01934007,4.575815252,5.137577065,4.014053439,-28.25900694,-28.65968967
"Naranjo-KO-N","K","Killifish","KO","Aripo","M",1.692,47.23,56.34,0.299,8.315760166,0.178537094,-26.23980866,0.146533389,9.55651,30.35027,"4/30/2017","5/1/2017",-28.459348305,3.175873828,4.575815252,5.137577065,4.014053439,-28.25900694,-28.65968967
"Naranjo-KO-O","K","Killifish","KO","Aripo","F",0.904,39.55,46.97,0.449,8.734877281,0.178537094,-28.33829124,0.146533389,9.84201,36.76747,"4/30/2017","5/1/2017",-28.459348305,3.735768405,4.575815252,5.137577065,4.014053439,-28.25900694,-28.65968967
"Naranjo-KO-P","K","Killifish","KO","Aripo","F",1.115,41.68,49.5,0.412,9.239424644,0.209509668,-26.72507455,0.159752949,13.38198462,40.52850769,"4/30/2017","5/1/2017",-28.459348305,3.028587228,4.575815252,5.137577065,4.014053439,-28.25900694,-28.65968967
"Naranjo-KO-Q","K","Killifish","KO","Aripo","M",0.545,31.6,39.05,0.461,9.239135365,0.209509668,-28.21668604,0.159752949,11.07918462,36.97720769,"4/30/2017","5/1/2017",-28.459348305,3.337538725,4.575815252,5.137577065,4.014053439,-28.25900694,-28.65968967
"Naranjo-KO-R","K","Killifish","KO","Aripo","M",0.261,25.55,31.13,0.298,8.285587504,0.221125955,-28.57097013,0.119900237,11.41283333,37.22356667,"4/30/2017","5/1/2017",-28.459348305,3.261553514,4.575815252,5.137577065,4.014053439,-28.25900694,-28.65968967
"Naranjo-KO-S","K","Killifish","KO","Aripo","M",0.468,29.99,36.77,0.512,10.63319925,0.221125955,-28.9815952,0.119900237,10.52173333,37.09846667,"4/30/2017","5/1/2017",-28.459348305,3.52588927,4.575815252,5.137577065,4.014053439,-28.25900694,-28.65968967
"Naranjo-KO-T","K","Killifish","KO","Aripo","F",0.444,29.28,35.43,0.506,8.657000498,0.209509668,-27.77547759,0.159752949,11.67748462,38.54440769,"4/30/2017","5/1/2017",-28.459348305,3.300745748,4.575815252,5.137577065,4.014053439,-28.25900694,-28.65968967
"Naranjo-KO-U","K","Killifish","KO","Aripo","M",0.403,28.74,35.29,0.342,8.141923844,0.209509668,-27.64582959,0.159752949,11.20598462,36.42800769,"4/30/2017","5/1/2017",-28.459348305,3.250763672,4.575815252,5.137577065,4.014053439,-28.25900694,-28.65968967
"Naranjo-KO-V","K","Killifish","KO","Aripo","M",0.349,27.21,33.87,0.346,9.54812359,0.178537094,-29.20179562,0.146533389,13.85911,43.13187,"4/30/2017","5/1/2017",-28.459348305,3.112167376,4.575815252,5.137577065,4.014053439,-28.25900694,-28.65968967
"Naranjo-KO-W","K","Killifish","KO","Aripo","J",0.318,27.3,33.31,0.297,8.31676309,0.209509668,-28.40695592,0.159752949,11.08808462,36.28530769,"4/30/2017","5/1/2017",-28.459348305,3.272459487,4.575815252,5.137577065,4.014053439,-28.25900694,-28.65968967
"Naranjo-KO-X","K","Killifish","KO","Aripo","M",0.235,23.66,29.96,0.317,8.449683343,0.178537094,-26.77881072,0.146533389,11.38901,32.59967,"4/30/2017","5/1/2017",-28.459348305,2.86237961,4.575815252,5.137577065,4.014053439,-28.25900694,-28.65968967
"Naranjo-KO-Y","K","Killifish","KO","Aripo","J",0.069,15.46,19.57,0.421,9.455893859,0.221125955,-29.53156605,0.119900237,22.11893333,80.42766667,"4/30/2017","5/1/2017",-28.459348305,3.636145806,4.575815252,5.137577065,4.014053439,-28.25900694,-28.65968967
